2022-02-07 17:59:53,223 INFO  Logger.cs: 70 - 
2022-02-07 19:46:00,683 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-07 19:46:00,942 INFO  ExportHelperExtension.cs: 828 - R1: 5, System.__ComObject, 5, System.Double[]
2022-02-07 19:46:00,943 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-07 19:46:00,944 INFO  : 0 - L1: 5, System.Double[]
2022-02-07 19:46:00,944 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-07 19:46:00,945 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-02-07 19:46:00,945 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-02-07 19:46:02,716 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2022-02-07 19:46:03,864 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2022-02-07 19:46:03,865 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2022-02-07 19:46:03,865 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-07 19:46:03,866 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-07 19:46:03,866 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-07 19:46:04,139 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-02-07 19:46:04,139 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-07 19:46:04,140 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-02-07 19:46:04,140 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-07 19:46:04,141 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2022-02-07 19:46:04,141 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-02-07 19:46:04,141 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-02-07 19:46:07,249 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2022-02-07 19:46:07,675 INFO  ExportHelperExtension.cs: 347 - Creating joint link4
2022-02-07 19:46:07,676 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link3
2022-02-07 19:46:07,676 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-07 19:46:07,676 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-07 19:46:07,677 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-07 19:46:07,677 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-07 19:46:07,971 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-02-07 19:46:07,971 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-07 19:46:07,972 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-02-07 19:46:07,972 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-07 19:46:07,972 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2022-02-07 19:46:07,973 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2022-02-07 19:46:07,973 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-02-07 19:46:07,973 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-02-07 19:46:11,257 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link3 to child link4 failed
2022-02-07 19:46:11,636 INFO  ExportHelperExtension.cs: 347 - Creating joint link5
2022-02-07 19:46:11,637 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link4
2022-02-07 19:46:11,637 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2022-02-07 19:46:11,637 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-07 19:46:11,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-07 19:46:11,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-07 19:46:11,638 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-07 19:46:11,985 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-02-07 19:46:11,986 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-07 19:46:11,986 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-02-07 19:46:11,986 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-07 19:46:11,987 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2022-02-07 19:46:11,987 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2022-02-07 19:46:11,988 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2022-02-07 19:46:11,988 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-02-07 19:46:11,988 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-02-07 19:46:15,264 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link4 to child link5 failed
2022-02-07 19:46:15,623 INFO  ExportHelperExtension.cs: 347 - Creating joint link6
2022-02-07 19:46:15,623 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link5
2022-02-07 19:46:15,624 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2022-02-07 19:46:15,624 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2022-02-07 19:46:15,624 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2022-02-07 19:46:15,624 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-02-07 19:46:15,625 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2022-02-07 19:46:15,625 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-02-07 19:46:16,007 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-02-07 19:46:16,008 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-02-07 19:46:16,008 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-02-07 19:46:16,009 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-02-07 19:46:16,009 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2022-02-07 19:46:16,010 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2022-02-07 19:46:16,010 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2022-02-07 19:46:16,010 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2022-02-07 19:46:16,011 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2022-02-07 19:46:16,011 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-02-07 19:46:19,366 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link5 to child link6 failed
2022-02-07 19:46:19,517 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3.SLDASM
2022-02-07 19:46:19,521 INFO  ExportHelperExtension.cs: 1136 - Found 63 in ur3.SLDASM
2022-02-07 19:46:19,522 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in ur3.SLDASM
2022-02-07 19:46:19,522 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-02-07 19:46:19,522 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2022-02-07 19:46:19,523 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3link6-1
2022-02-07 19:46:19,523 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link6-1
2022-02-07 19:46:19,524 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ur3link6-1
2022-02-07 19:46:19,524 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3link4-1
2022-02-07 19:46:19,524 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link4-1
2022-02-07 19:46:19,525 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ur3link4-1
2022-02-07 19:46:19,525 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3link3-1
2022-02-07 19:46:19,526 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link3-1
2022-02-07 19:46:19,526 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ur3link3-1
2022-02-07 19:46:19,527 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3base-1
2022-02-07 19:46:19,527 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3base-1
2022-02-07 19:46:19,528 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ur3base-1
2022-02-07 19:46:19,528 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3link1-1
2022-02-07 19:46:19,528 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link1-1
2022-02-07 19:46:19,529 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ur3link1-1
2022-02-07 19:46:19,529 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3link2-1
2022-02-07 19:46:19,530 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link2-1
2022-02-07 19:46:19,530 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ur3link2-1
2022-02-07 19:46:19,531 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ur3link5-1
2022-02-07 19:46:19,531 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link5-1
2022-02-07 19:46:19,531 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ur3link5-1
2022-02-07 19:46:19,532 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3.SLDASM
2022-02-07 19:46:19,532 INFO  ExportHelperExtension.cs: 1136 - Found 63 in ur3.SLDASM
2022-02-07 19:46:19,533 INFO  ExportHelperExtension.cs: 1145 - Found 11 features of type [RefAxis] in ur3.SLDASM
2022-02-07 19:46:19,533 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-02-07 19:46:19,533 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2022-02-07 19:46:19,538 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3link6-1
2022-02-07 19:46:19,556 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link6-1
2022-02-07 19:46:19,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ur3link6-1
2022-02-07 19:46:19,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3link4-1
2022-02-07 19:46:19,558 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link4-1
2022-02-07 19:46:19,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ur3link4-1
2022-02-07 19:46:19,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3link3-1
2022-02-07 19:46:19,559 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link3-1
2022-02-07 19:46:19,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ur3link3-1
2022-02-07 19:46:19,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3base-1
2022-02-07 19:46:19,561 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3base-1
2022-02-07 19:46:19,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ur3base-1
2022-02-07 19:46:19,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3link1-1
2022-02-07 19:46:19,562 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link1-1
2022-02-07 19:46:19,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ur3link1-1
2022-02-07 19:46:19,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3link2-1
2022-02-07 19:46:19,563 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link2-1
2022-02-07 19:46:19,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ur3link2-1
2022-02-07 19:46:19,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ur3link5-1
2022-02-07 19:46:19,564 INFO  ExportHelperExtension.cs: 1136 - Found 59 in ur3link5-1
2022-02-07 19:46:19,565 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ur3link5-1
2022-02-07 19:46:19,622 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-02-07 19:54:42,290 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-02-07 19:54:42,297 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
